movie_id,title,year,genres,overview,source,status,source_domain,mismatch_start,audit_round,audit_flag,audit_notes
2927,Brief Encounter (1946),1946,Drama|Romance,"Returning home from a shopping trip to a nearby town, bored suburban housewife Laura Jesson is thrown by happenstance into an acquaintance with virtuous doctor Alec Harvey. Their casual friendship soon develops during their weekly visits into something more emotionally fulfilling than either expected, and they must wrestle with the potential havoc their deepening relationship would have on their lives and the lives of those they love.",https://www.themoviedb.org/movie/851,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
2930,Return with Honor (1998),1998,Documentary,The story of U.S. fighter pilots shot down over North Vietnam who became POWs for up to 8 and a half years.,https://www.themoviedb.org/movie/56235,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
2931,Time of the Gypsies (Dom za vesanje) (1989),1989,Drama,"In this luminous tale set in the former Yugoslavia, Perhan, an engaging young Romany with telekinetic powers, is seduced by the quick-cash world of petty crime that threatens to destroy him and those he loves.",https://www.themoviedb.org/movie/20123,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;re_audit200_hr1,OK,
2936,Sullivan's Travels (1942),1942,Comedy,"Sullivan is a successful, spoiled, and naive director of fluff films, with a heart-o-gold, who decides he wants to make a film about the troubles of the downtrodden poor. Much to the chagrin of his producers, he sets off in tramp's clothing with a single dime in his pocket to experience poverty first-hand, and gets a reality shock...",https://www.themoviedb.org/movie/16305,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",1996,Crime|Thriller,Hard is about a gay serial killer and the gay detective who is forced to go after him. It has an interesting story: the closeted gay detective is abruptly forced out of the closet after the killer handcuffs him to his bed and makes off with his badge. He then becomes a suspect himself... and all that.,https://www.themoviedb.org/movie/67810,filled_tmdb_fuzzy,www.themoviedb.org,False,rand200_r1;re_audit200_hr1,OK,
2958,Naturally Native (1998),1998,Drama,"Naturally Native follows the lives, loves, pain, joy and relationships of three sisters as they attempt to start their own business. Of American Indian ancestry, but adopted by white foster parents as young children, each sister has her own identity issues and each has chosen a very different career path. Now dedicated to starting a Native cosmetic business, they attempt to overcome obstacles both in the business world and in the home. A touching love story of family and culture, Naturally Native also interweaves a subtle, but strong wake-up call regarding the treatment of Native people in corporate America. Naturally Native also provides some insight into tribal infrastructure and gaming issues.",https://www.themoviedb.org/movie/302579,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
2960,Beefcake (1999),1999,Drama,"Thom Fitzgerald's (The Hanging Garden) provocative blending of fiction and documentary, tells the story of Bob Mizer, the pioneering founder of the Athletic Model Guild, a company which produced still photographs and short films extolling the beauty and chiseled physiques of men. The fiction story follows photographer and enterprising businessman Mizer, who teamed up with his mother in 1945 to film his beefy star-wannabes around his sun-drenched pool. It is here that Neil, a naive, right-off-the-bus teen is lured into using his handsome looks to become a model. The wide-eyed Neil soon learns about the world of sex and prostitution. But a police raid and ensuing criminal trial soon threaten both of the men's worlds. Interspersed with the story are rare archival footage and interviews with former co-workers, customers and models.",https://www.themoviedb.org/movie/97537,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
2980,Men Cry Bullets (1997),1997,Drama,"A young man wants to be a female impersonator, but gets mocked in his very first performance by a fierce older woman. He finds out where she lives and goes to her house expecting an apology. Instead, she locks him in her shed and rapes him. It makes him fall for her. But soon her even darker side reveals itself when she believes he is attracted to her more beautiful visiting cousin.",https://www.themoviedb.org/movie/214735,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
2994,"City, The (1998)",1998,Drama,"From the director of Marius et Jeannette, this story follows two working-class families in Marseille. A young Black man is wrongly accused of rape by a racist policeman, and the tale expands beyond the city as the characters confront injustice and hardship.",https://www.themoviedb.org/movie/134193-a-la-place-du-coeur,filled_verified,www.themoviedb.org,False,rand300_r3,,
2998,Dreaming of Joseph Lees (1998),1998,Romance,"Set in rural England in the 1950s Eva (Samantha Morton) fantasises about her handsome, worldly cousin Joseph Lees (Rupert Graves), with whom she fell in love as a girl. However, stuck in a closed community she becomes the object of someone else's fantasy, Harry (Lee Ross). When Harry learns that Eva is planning to leave the village in order to live with and look after the injured Lees, he devises a gruesome scheme in order to force her to stay and look after him.",https://www.themoviedb.org/movie/108346,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
3013,Bride of Re-Animator (1990),1990,Comedy|Horror,"Herbert West once again revives the dead. This time, he brings Dan's ex-girlfriend's heart back inside a 'perfect' body. Dr. Hill returns as the evil nemesis who lost his head.",https://www.themoviedb.org/movie/18111,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
3022,"General, The (1927)",1927,Comedy,"During America’s Civil War Union spies steal engineer Johnnie Gray's (Buster Keaton's) beloved locomotive The General and he single-handedly must do all in his power to get it back. Released throughout most of the world in 1927, this Silent comedy-action film flopped when originally released, but now is regarded as one of the great American motion pictures. The story is based on actual historic events.",https://www.themoviedb.org/movie/961,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
3027,Slaughterhouse 2 (1988),1988,Horror,"The owner of a slaughterhouse facing foreclosure instructs his 350lbs, mentally retarded son to go on a killing spree against the people who want to buy his property.",https://www.themoviedb.org/movie/85160,filled_tmdb_tok_loose,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
3042,Meatballs III (1987),1987,Comedy,The ghost of a dead porn star comes to Earth to help a nerd with his sex life.,https://www.themoviedb.org/movie/40772,filled_tmdb_tok_loose,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
3054,Pokémon: The First Movie (1998),1998,Animation|Children's,"Determined to prove its superiority, a bio-engineered Pokémon called Mewtwo lures Ash, Pikachu and others into a Pokemon match like none before.",https://www.themoviedb.org/movie/10228,filled_verified,www.themoviedb.org,False,rand200_r2,,
3057,Where's Marlowe? (1999),1999,Comedy,"After making a 3-hour fiasco about New York City's water supply, a two-man film crew decides to take it up a notch by documenting life in the private investigator offices of ""Boone and Murphy"". Cheating husbands and missing dogs fail to bring in the big bucks however, and after sleeping with the wife of one of their clients Murphy leaves. To stop Boone from having to close down the business the two film-makers must resort to a hands-on approach in the investigations to ensure the completion of their movie.",https://www.themoviedb.org/movie/144953,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
3064,Poison Ivy: New Seduction (1997),1997,Thriller,"Violet, the troubled younger sister of Ivy, moves in with her childhood friend Joy Greer—and starts seducing and manipulating Joy’s fiancé and father while sabotaging Joy’s life, escalating to murder and violence.",https://en.wikipedia.org/wiki/Poison_Ivy:_The_New_Seduction,filled_tmdb_tok|rand200_r2_fix,en.wikipedia.org,False,rand200_r2;re_audit200_hr1,OK,
3065,Ten Benny (1997),1997,Drama,"The story of a young shoe salesman whose overestimation of his own sharpness leads to gambling debts, pissed-off loan sharks, and overall misery.",https://www.themoviedb.org/movie/124853,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
3071,Stand and Deliver (1987),1987,Drama,"Jaime Escalante is a mathematics teacher in a school in a hispanic neighbourhood. Convinced that his students have potential, he adopts unconventional teaching methods to try and turn gang members and no-hopers into some of the country's top algebra and calculus students.",https://www.themoviedb.org/movie/29154,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
3084,Home Page (1999),1999,Documentary,"A look at the early days of online culture as personified by college student Justin Hall, now acknowleged as the web’s first blogger.  Called “Groundbreaking” by Roger Ebert, the film screened at the Sundance, Rotterdam, SXSW, Thessaloniki and Full Frame festivals, among others, and was broadcast on HBO, IFC and throughout Europe after a limited theatrical release.",https://www.themoviedb.org/movie/159569,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),1934,Comedy,"Opposing the evil Barnaby, toy-makers Stannie Dum and Ollie Dee struggle to save Mother Peep’s home and stop Barnaby’s plans in the magical land of Toyland.",https://www.imdb.com/title/tt0024852/,fixed_imdb_match,www.imdb.com,False,rand300_r3,,
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",1948,Drama,"Antonio, an unemployed man in the depressed post-WWII economy of Italy, at last finds a good job hanging up posters, the only requirement for which is that he must have his own bicycle. When Antonio's bicycle is stolen, he and his son are forced to walk the streets of Rome in search of it, or else face ruin.",https://www.themoviedb.org/movie/5156,filled_tmdb_tok_loose,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
3092,Chushingura (1962),1962,Drama,"After her husband Scott, the town marshal of Oracle, Texas, is killed by two assailants, Rose Hood shoots one of men and is named temporary marshal until the renowned Sam Bass arrives to take the job. At the funeral, she spots and shoots the second killer. That night, Rose asks Erica Page to close her saloon at 3 a.m. in accordance with town regulations, but Erica insists that her saloon is open 24 hours.",https://www.imdb.com/title/tt0049287/,filled_plot_dataset,www.imdb.com,False,rand200_r1;re_audit200_hr1,OK,
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),1989,Comedy,"""Porky"" style teen comedy with plenty of gross out jokes and nudity. A nerd and his out-of-control friend chase a dream girl to a beach on Florida where all the expected carrying on occurs.",https://www.themoviedb.org/movie/28604,filled_tmdb_fuzzy,www.themoviedb.org,False,rand200_r2;re_audit200_hr1,OK,
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",1999,Drama,"In pre-unified China, the King of Qin sends his concubine to a rival kingdom to produce an assassin for a political plot, but as the king's cruelty mounts she finds her loyalty faltering.",https://www.themoviedb.org/movie/10387,filled_tmdb_fuzzy,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
3164,"Alley Cats, The (1968)",1968,Drama,"Amid Europe's superwealthy jet set, lovely Leslie (Anne Arthur) feels neglected by her cheating fiancé, Logan (Charlie Hickman). She gets even by pursuing a few dalliances of her own and, in the process, falls for a gorgeous lesbian socialite (Sabrina Koch). Slip on your oversized sunglasses and slide back to the swinging '60s for director Radley Metzger's fab erotic confection, a shocker at the time of its initial release.",https://www.themoviedb.org/movie/94260,filled_tmdb_tok_loose,www.themoviedb.org,False,rand200_r1;re_audit200_hr1,OK,
3169,"Falcon and the Snowman, The (1984)",1984,Drama,The true story of a disillusioned military contractor employee and his drug pusher childhood friend who became walk-in spies for the Soviet Union.,https://www.themoviedb.org/movie/26578,filled_tmdb_tok,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
3177,Next Friday (1999),1999,Comedy,"Ice Cube returns as Craig Jones, a streetwise man from South Central Los Angeles who has a knack for getting into trouble. This time out, Craig is still trying to outsmart neighborhood bully Debo (Tommy ""Tiny"" Lister Jr.); after Craig gets the better of Debo in a fist fight, Debo is determined to flatten Craig in a rematch. Looking to stay out of Debo's way, Craig's dad decides that it would be a good idea for Craig to hide out with his Uncle Elroy and cousin Day-Day in Rancho Cucamonga... but trouble seems to find him there also.",https://www.themoviedb.org/movie/10471,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
3188,"Life and Times of Hank Greenberg, The (1998)",1998,Documentary,"The story of Baseball Hall-of-Famer Hank Greenberg is told through archival film footage and interviews with Jewish and non-Jewish fans, his former teammates, his friends, and his family. As a great first baseman with the Detroit Tigers, Greenberg endured antisemitism and became a hero and source of inspiration throughout the Jewish community, not incidentally leading the Tigers to Major League dominance in the 1930s. Written by George S. Davis",https://www.themoviedb.org/movie/41276,filled_tmdb_tok_loose,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,SUSPECT,mentions_far_years:1930
3189,My Dog Skip (1999),1999,Comedy,"A shy boy is unable to make friends in Yazoo City, Mississippi in 1942, until his parents give him a terrier puppy for his ninth birthday. The dog, which he names Skip, becomes well known and loved throughout the community and enriches the life of the boy, Willie, as he grows into manhood. Based on the best-selling Mississippi memoir by the late Willie Morris.",https://www.themoviedb.org/movie/17908,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
3193,Creature (1999),1999,Documentary,"An amphibious shark-like monster terrorizes an abandoned secret military base and the people who live on the island it is located on. A marine biologist, as well as several other people, try to stop it before it is too late...",https://www.themoviedb.org/movie/50942,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),1971,Drama,"The inhabitants of an institution in a remote country rebel against their keepers. Their acts of rebellion are by turns humorous, boring and alarming. An allegory on the problematic nature of fully liberating the human spirit, as both commendable and disturbing elements of our nature come forward. The film shows how justifiable revolt may be empowering, but may also turn to chaos and depravity. The allegory is developed in part by the fact that the film is cast entirely with dwarfs",https://www.themoviedb.org/movie/11900,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
3208,Loaded Weapon 1 (1993),1993,Action|Comedy,"An LA detective is murdered because she has microfilm with the recipe to make cocaine cookies. A ""Lethal Weapon"" style cop team tries to find and stop the fiends before they can dope the nation by distributing their wares via the ""Wilderness Girls"" cookie drive.",https://www.themoviedb.org/movie/9644,filled_tmdb_tok_loose,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
3216,Vampyros Lesbos (Las Vampiras) (1971),1971,Horror,An erotic horror tale about a vampiress who seduces and kills women to satisfy her thirst for female blood.,https://www.themoviedb.org/movie/17343,fixed_year_tmdb,www.themoviedb.org,False,rand300_r3,,
3226,Hellhounds on My Trail (1999),1999,Documentary,"A music documentary exploring the life, legend, and enduring influence of bluesman Robert Johnson, including the myths around his mysterious death and the “deal with the devil” story tied to his talent.",https://www.rottentomatoes.com/m/hellhounds_on_my_trail_the_afterlife_of_robert_johnson_2000,filled_manual_web,www.rottentomatoes.com,False,rand300_r3,,
3228,Wirey Spindell (1999),1999,Comedy,A whimsical look back at the life of a bisexual man who is going straight and nervous about his upcoming wedding.,https://www.themoviedb.org/movie/97805,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
3229,Another Man's Poison (1952),1952,Crime|Drama,"Novelist Janet Frobisher, lives in an isolated house, having been separated for years from her criminal husband. She has fallen in love with her secretary's fiancé and when her estranged husband unexpectedly appears, Janet poisons him, but just as she's about to dispose of the body, one of her husband's criminal cohorts also shows up.",https://www.themoviedb.org/movie/53714,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
3234,Train Ride to Hollywood (1978),1978,Comedy,"Harry Williams, member of the rhythm &amp; blues band, Bloodstone, is about to go onstage for a concert when he is hit on the head. The rest that follows is his dream. The four band members become conductors on a train filled with characters and (impersonated) actors from the 1930s, such as W.C. Fields, Dracula, and Scarlett O'Hara. Various songs are featured. The singing conductors are obliged to solve a mystery; Marlon Brando is murdering Nelson Eddy, Jeanette McDonald and others by suffocating them in his armpits. A wacky funeral, a fight with a gorilla, and the threat of being turned into a wax museum figure are all part of Harry's dream.",https://www.themoviedb.org/movie/299121,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
3242,Santitos (1997),1997,Comedy,"After St. Jude appears in Esperanza's oven, she sets out to find her daughter, who died under mysterious circumstances. The journey forces Esperanza to challenge her own beliefs and face her fears in order to be reunited with her beloved daughter.",https://www.themoviedb.org/movie/46835,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
3278,Gendernauts (1999),1999,Documentary,"Told through the narration of Sandy Stone, who acts as a sort of tour guide, the film documents the lives of a group of transgender individuals, and one intersex individual, living in San Francisco, California. The narration provided by Stone is cut with interviews that develop and illustrate the ideas and themes she discusses in her vignettes.",https://www.imdb.com/title/tt0192069/,filled_plot_dataset,www.imdb.com,False,rand300_r3;re_audit200_hr1,OK,
3279,Knockout (1999),1999,Action|Adventure,"Bell decides to follow the footsteps of his father, devoted to boxing to become champion. But not only must fight against his opponents but against a world where it seems that nobody wants to see it succeed.",https://www.themoviedb.org/movie/121940,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
3293,Conceiving Ada (1997),1997,Drama|Sci-Fi,"Emmy Coer, a computer genius, devises a method of communicating with the past by tapping into undying information waves. She manages to reach the world of Ada Lovelace, founder of the idea of a computer language and proponent of the possibilities of the ""difference engine."" Ada's ideas were stifled and unfulfilled because of the reality of life as a woman in the nineteenth century. Emmy has a plan to defeat death and the past using her own DNA as a communicative agent to the past, bringing Ada to the present. But what are the possible ramifications?",https://www.themoviedb.org/movie/96484,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
3303,Black Tar Heroin: The Dark End of the Street (1999),1999,Documentary,"The film follows a simple structure, and shows the drug-related degradation of five youths (Jake, Tracey, Jessica, Alice, Oreo) during the course of three years. The film depicts drug-related crimes and diseases: prostitution, male prostitution, AIDS, and lethal overdoses.",https://www.themoviedb.org/movie/79515,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
3309,"Dog's Life, A (1920)",1920,Comedy,"Poor Charlie lives in a vacant lot. He tries to get a job but when he gets to the head of the employment line the jobs are gone. Back ""home"" he rescues Scraps, a bitch being attacked by other strays. Together they manage to steal some sausages from a lunch wagon. They enter a dance hall where Edna is a singer and unwilling companion to the clientele. He is thrown out when he can't pay. Back ""home""",https://www.themoviedb.org/movie/36208,filled_tmdb_tok_loose,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
3312,"McCullochs, The (1975)",1975,Drama,"A story about the rich McCulloch Family, their overbearing father and the children's misguided blaming him for everything that doesn't go right.",https://www.themoviedb.org/movie/291861,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;re_audit200_hr1,OK,
3318,Deterrence (1998),1998,Thriller,The President of the United States must deal with an international military crisis while confined to a Colorado diner during a freak snowstorm.,https://www.themoviedb.org/movie/25212,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
3321,"Waiting Game, The (2000)",2000,Comedy,A group of aspiring young actors wait tables at a New York City restaurant.,https://www.themoviedb.org/movie/210307,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;re_audit200_hr1,OK,
3327,Beyond the Mat (2000),2000,Documentary,"Beyond the Mat is a 1999 professional wrestling documentary, directed by Barry W. Blaustein. The movie focuses on the lives of professional wrestlers outside of the ring, especially Mick Foley, Terry Funk, and Jake Roberts. The film heavily focuses on the World Wrestling Federation (WWF), often criticizing it and its chairman Vince McMahon. It also follows Extreme Championship Wrestling, it's rise in popularity, and many other independent wrestlers and organizations.",https://www.themoviedb.org/movie/14271,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
3336,It Happened Here (1961),1961,Drama,"It is the Second World War. The Nazis have invaded Britain. There is a split between the resistance and those who prefer to collaborate with the invaders for a quiet life. The protagonist, a nurse, is caught in the middle.",https://www.themoviedb.org/movie/54195,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
3340,Bride of the Monster (1956),1956,Horror|Sci-Fi,Dr. Varnoff captures twelve men for his experiment: to turn them into supermen using atomic energy. Newspaperwoman Lawton gets too snoopy for her own good.,https://www.themoviedb.org/movie/36489,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
3348,"Night Visitor, The (1970)",1970,Crime|Thriller,"An insane Swedish farmer escapes from an asylum to get revenge on his sister, her husband and others.",https://www.themoviedb.org/movie/72086,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
3355,"Ninth Gate, The (2000)",2000,Thriller,"An all-expenses-paid international search for a rare copy of the book, 'The Nine Gates of the Shadow Kingdom' brings an unscrupulous book dealer deep into a world of murder, double-dealing and satanic worship.",https://www.themoviedb.org/movie/622,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
3356,Condo Painting (2000),2000,Documentary,"Documentary following painter George Condo at work and in conversation with friends and artists, focusing on his creative process as canvases evolve over time.",https://en.wikipedia.org/wiki/Condo_Painting,filled_tmdb|fixed_rand300_r3_semantic,en.wikipedia.org,False,rand300_r3,,
3366,Where Eagles Dare (1969),1969,Action|Adventure|War,"World War II is raging, and an American general has been captured and is being held hostage in the Schloss Adler, a Bavarian castle that's nearly impossible to breach. It's up to a group of skilled Allied soldiers to liberate the general before it's too late.",https://www.themoviedb.org/movie/11046,filled_tmdb,www.themoviedb.org,False,rand300_r3,,
3374,Daughters of the Dust (1992),1992,Drama,Languid look at the Gullah culture of the sea islands off the coast of South Carolina and Georgia where African folk-ways were maintained well into the 20th Century and was one of the last bastion of these mores in America.,https://www.themoviedb.org/movie/68427,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",1949,Romance,"Denis, a poor student in philosophy, works as a night porter in the Paris market of Les Halles in order to pay for his studies. Constantly weary, he falls asleep and dreams of a beautiful girl in white, Irène, with whom he falls in love. An adventure follows in which he tries to save the girl from being married off for her money. When he awakes, he discovers Irène alive and real.",https://www.imdb.com/title/tt0041705/,filled_plot_dataset,www.imdb.com,False,rand200_r1;re_audit200_hr1,OK,
3406,Captain Horatio Hornblower (1951),1951,Action|Adventure|War,"A naval adventure, based on the novels by C.S. Forester, about the heroic, 19th-century British seafarer. The story sails with his ship, the Lydia, through battles with Spain and then France won with wit rather than might.",https://www.themoviedb.org/movie/23928,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",1999,Comedy|Drama,"Near the millennium, Belgian press photographer Roger pushes his son to attempt a door‑opening endurance record to win a car and make the family famous—while everything around them starts to unravel.",https://fr.wikipedia.org/wiki/Les_convoyeurs_attendent,filled_tmdb_tok|filled_rand500,fr.wikipedia.org,False,rand200_r2;re_audit200_hr1,OK,
3416,"Trial, The (Le Procès) (1963)",1963,Drama,"An unassuming office worker is arrested and stands trial, but he is never made aware of his charges.",https://www.themoviedb.org/movie/3009,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
3429,Creature Comforts (1990),1990,Animation|Comedy,"Interviews with the public are used to put words in animal mouths, in the Oscar-winning film from the creator of Wallace and Gromit.",https://www.themoviedb.org/movie/54825,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
3431,Death Wish II (1982),1982,Action|Drama,Paul Kersey is again a vigilante trying to find five punks who murdered his housekeeper and daughter in Los Angeles.,https://www.themoviedb.org/movie/14373,filled_tmdb_tok_loose,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
3457,Waking the Dead (1999),1999,Drama,"A congressional candidate questions his sanity after seeing the love of his life, presumed dead, suddenly emerge.",https://www.themoviedb.org/movie/37722,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
3463,National Lampoon's Last Resort (1994),1994,Comedy,"Two bored guys head to a tropical island tied to a relative’s inheritance, but a shady rival tries to swindle the place—forcing them to scheme their way out.",https://www.themoviedb.org/movie/49338-national-lampoon-s-last-resort,fixed_auditpass6,www.themoviedb.org,False,rand200_r2,,
3464,Solar Crisis (1993),1993,Sci-Fi|Thriller,A huge solar flare is predicted to fry the Earth. Astronauts aboard the spaceship Helios must go to the Sun to drop a bomb equipped with an Artificial Intelligence (Freddy) and a Japanese pilot (as a back up if the Artificial Intelligence fail) at the right time so the flare will point somewhere else.,https://www.themoviedb.org/movie/2102,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
3470,Dersu Uzala (1974),1974,Adventure|Drama,"A military explorer meets and befriends a Goldi man in Russia’s unmapped forests. A deep and abiding bond evolves between the two men, one civilized in the usual sense, the other at home in the glacial Siberian woods.",https://www.themoviedb.org/movie/9764,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
3472,Horror Hotel (a.k.a. The City of the Dead) (1960),1960,Horror,"A young coed (Nan Barlow) uses her winter vacation to research a paper on witchcraft in New England. Her professor recommends that she spend her time in a small village called Whitewood. He originally cam from that village so he also recommends she stay at the ""Raven's Inn,"" run by a Mrs. Newlis. She gets to the village and notices some weird happenings, but things begin to happen in earnest when she finds herself ""marked"" for sacrifice by the undead coven of witches. It seems that the innkeeper is actually the undead spirit of Elizabeth Selwyn, and the ""guests"" at the inn are the other witches who have come to celebrate the sacrifice on Candalmas Eve. As one of them said when Nan walked away, ""HE will be PLEASED.""",https://www.themoviedb.org/movie/39890,filled_tmdb_tok_loose,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
3487,"Dorado, El (1967)",1967,Western,"Cole Thornton, a gunfighter for hire, joins forces with an old friend, Sheriff J.P. Hara. Together with an old indian fighter and a gambler, they help a rancher and his family fight a rival rancher that is trying to steal their water.",https://www.themoviedb.org/movie/6644,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;re_audit200_hr1,OK,
3488,"Hideous Sun Demon, The (1959)",1959,Horror|Sci-Fi,"After exposure to radiation, an atomic research scientist finds himself changing into a murderous, lizard-like creature every time he is exposed to sunlight.",https://www.themoviedb.org/movie/41038,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;re_audit200_hr1,OK,
3540,Passion of Mind (1999),1999,Romance|Thriller,"When Marie, a widow in Provence with two daughters, locks her bedroom door and goes to sleep, she dreams about Marty, a literary agent in Manhattan who dreams equally vividly about Marie. The women look alike. Marie meets William who begins to court her. Marty meets Aaron, an accountant, becomes his friend and then his lover. Both women tell their lovers about their dream life. William is jealous, Aaron is accepting. Even though they've become lovers, Marie won't fall asleep next to William. Marie goes on holiday with William to Paris, and Marty wakes up with an ashtray from the hotel on her night stand. Are they the same person? What will unlock reality",https://www.themoviedb.org/movie/19214,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
3553,Gossip (2000),2000,Drama|Thriller,"On a beautiful college campus, something ugly is about to be spread around. A bit of gossip that was told is starting to take a frightening turn. Who could it have offended and how far will the person on the other side of the gossip handle the embarrassing situation.",https://www.themoviedb.org/movie/18041,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
3557,Jennifer 8 (1992),1992,Thriller,"Los Angeles police detective John Berlin is teetering toward burnout after the collapse of his marriage. At the invitation of an old friend and colleague, Freddy Ross, Berlin heads to rural Northern California for a job with the Eureka police force. Berlin rankles his new colleagues, especially John Taylor, who was the lead homicide detective for the unsolved homicide investigation concerning young woman found with her head and hands missing.",https://www.imdb.com/title/tt0104549/,filled_plot_dataset,www.imdb.com,False,rand200_r1;re_audit200_hr1,OK,
3558,"Law, The (Le Legge) (1958)",1958,Drama,"In a small southern Italian village, “the law” is a cruel tavern game: the winner can impose humiliating rules on the loser—until an ambitious young woman turns the village’s power game to her own advantage.",https://www.larousse.fr/encyclopedie/film/la_Loi/6019,filled_tmdb_tok|rand200_r2_fix,www.larousse.fr,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
3560,Phantom Love (Ai No Borei) (1978),1978,Drama,"A tragic motorcycle accident leaves one brother paralyzed while the other brother is left guilt-ridden.  Seeing his brother struggle with his new life of limited mobility and function, the young man finds his own life weighed down by his thoughts and feelings about the accident.  Motivated by his emotions and the suffering of his brother, the young man performs an ""act of love"" which creates more chaos for him.",https://www.themoviedb.org/movie/219956,filled_tmdb_fuzzy,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
3561,Stacy's Knights (1982),1982,Drama,"Everyone has a talent, and dreams do come true. Stacy Lancaster has an incredible knack for Blackjack. Once she joins up with daring Will Bonner the two young gamblers are on a non-stop roll. Soon the casino wants to even the odds. How long can their winning streak last?",https://www.themoviedb.org/movie/310431,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
